,SMILES,TITLE,TANIMOTO,AVG_TANIMOTO,Version_ID,Parent_ID,Supplier_ID,Compound_ID,CAS_number,Chemical_name,Catalog_ID,Supplier_status,Price_code,Salt_comment,Availability_amount,Availability_units,Supplier_name,Supplier_tier,Price_USD,Amount_mg
106,c1ccc(cc1)CSc2nnc(o2)c3ccncc3,146588696,1.0,0.11692727482137101,1444229,1444228,42.0,F0919-0843,,,652.0,favorites,General,,153.0,mg,Life Chemicals,1.0,400.0,100.0
107,c1ccc(cc1)CSc2nnc(o2)c3ccncc3,166035996,1.0,0.11692727482137101,1444229,1444228,119.0,STK032731,,,1529.0,favorites,Historical,,170.0,mg,Vitas M Labs,1.0,233.0,100.0
108,c1ccc(cc1)CSc2nnc(o2)c3ccncc3,168568804,1.0,0.11692727482137101,1444229,1444228,7.0,3298-0024,,,9.0,favorites,DC,,0.0,mg,ChemDiv,1.0,1205.0,1000.0
109,c1ccnc(c1)c2c(c3n(n2)CCC3)c4ccnc5c4ccc(c5)O,152543447,0.530120481927711,0.10357438241652399,30151569,30151568,42.0,F9995-0144,,,652.0,favorites,General,,28154.9,mg,Life Chemicals,1.0,400.0,100.0
110,Cc1cccc(c1NC(=O)c2cnc(s2)Nc3cc(nc(n3)C)N4CCN(CC4)CCO)Cl,177271234,1.0,0.137340818740722,10748986,10748985,40.0,Z2786158251,,,1018.0,favorites,HTS_Collection,,,,Enamine Screening Compounds,1.0,272.0,100.0
111,Cc1cccc(c1NC(=O)c2cnc(s2)Nc3cc(nc(n3)C)N4CCN(CC4)CCO)Cl,188872868,1.0,0.137340818740722,10748986,10748985,11.0,LAS 31066578,,,654.0,favorites,LAS,,,,ASINEX - SC,1.0,833.0,100.0
112,c1ccnc(c1)c2cc[nH]n2,103888572,0.47619047619047605,0.07008673272891,887989,887988,48.0,STOCK6S-66365,,2-(1H-pyrazol-3-yl)pyridine,83.0,favorites,SC,,300.0,mg,InterBioScreen,1.0,593.0,100.0
113,c1ccnc(c1)c2cc[nH]n2,142988757,0.47619047619047605,0.07008673272891,887989,887988,7.0,Y041-3609,,,9.0,favorites,DC,,,,ChemDiv,1.0,1205.0,1000.0
114,c1ccnc(c1)c2cc[nH]n2,166715926,0.47619047619047605,0.07008673272891,887989,887988,119.0,STK921993,,,1529.0,favorites,Historical,,1025.0,mg,Vitas M Labs,1.0,233.0,100.0
115,Cc1ccc(cc1)c2c(cn(n2)c3ccccc3)C(=O)Nc4ccc(cc4)Cl,150912755,1.0,0.13922120496412196,2400468,2400467,40.0,Z28162147,,,1018.0,favorites,HTS_Collection,,528.1,mg,Enamine Screening Compounds,1.0,272.0,100.0
116,Cc1ccc(cc1)c2c(cn(n2)c3ccccc3)C(=O)Nc4ccc(cc4)Cl,154921144,1.0,0.13922120496412196,2400468,2400467,104.0,6558292,,N-(4-chlorophenyl)-3-(4-methylphenyl)-1-phenyl-1H-pyrazole-4-carboxamide,994.0,favorites,2,,20.0,mg,ChemBridge,1.0,304.0,100.0
117,CC(C)c1cc(n2c(n1)c(cn2)c3ccccc3)NCc4ccccc4,129141627,0.384615384615385,0.10993385975222901,9867263,9867262,7.0,D724-0630,,,9.0,favorites,DC,,37.0,mg,ChemDiv,1.0,1205.0,1000.0
118,CC(C)c1cc(n2c(n1)c(cn2)c3ccccc3)NCc4ccccc4,146772250,0.384615384615385,0.10993385975222901,9867263,9867262,42.0,F3250-0198,,,652.0,favorites,General,,111.9,mg,Life Chemicals,1.0,400.0,100.0
119,CC(C)c1cc(n2c(n1)c(cn2)c3ccccc3)NCc4ccccc4,155213339,0.384615384615385,0.10993385975222901,9867263,9867262,104.0,9291921,,"N-benzyl-5-isopropyl-3-phenylpyrazolo[1,5-a]pyrimidin-7-amine",994.0,favorites,1,,50.0,mg,ChemBridge,1.0,217.0,100.0
120,CC(C)c1cc(n2c(n1)c(cn2)c3ccccc3)NCc4ccccc4,166827846,0.384615384615385,0.10993385975222901,9867263,9867262,119.0,STK953863,,,1529.0,favorites,Historical,,109.0,mg,Vitas M Labs,1.0,233.0,100.0
121,COc1ccc(cc1OC)C[C@H]2COC(=O)[C@@H]2Cc3ccc(c(c3)OC)O,113027585,1.0,0.12037976279965801,533902,533901,48.0,STOCK1N-75493,,"(3R,4R)-4-(3,4-dimethoxybenzyl)-3-(4-hydroxy-3-methoxybenzyl)dihydrofuran-2(3H)-one",83.0,favorites,GNC,,300.0,mg,InterBioScreen,1.0,2299.0,100.0
122,CCOc1ccc2c(c1)sc(n2)NC(=O)Cc3ccc(cc3)F,146728965,1.0,0.153236164708396,11728520,11728519,42.0,F2726-0687,,,652.0,favorites,General,,250.8,mg,Life Chemicals,1.0,400.0,100.0
123,CCOc1ccc2c(c1)sc(n2)NC(=O)Cc3ccc(cc3)F,150951199,1.0,0.153236164708396,11728520,11728519,40.0,Z30206149,,,1018.0,favorites,HTS_Collection,,467.4,mg,Enamine Screening Compounds,1.0,272.0,100.0
124,COc1ccc(cc1)c2cc(c(s2)C(=O)NN)N,151265628,0.755555555555556,0.126528473721917,2868716,2868715,40.0,Z104442598,,,1018.0,favorites,HTS_Collection,,8926.6,mg,Enamine Screening Compounds,1.0,272.0,100.0
125,c1cc([nH]c1)C=C2c3cc(ccc3NC2=O)Cl,151004292,0.660714285714286,0.123555324553176,177234476,177234475,40.0,Z44304434,,,1018.0,favorites,HTS_Collection,,450.4,mg,Enamine Screening Compounds,1.0,272.0,100.0
126,CC(C)(c1ccccc1CCC(c2cccc(c2)/C=C/c3ccc4ccc(cc4n3)Cl)SCC5(CC5)CC(=O)O)O,165905419,1.0,0.11879690409761601,93408328,30152083,119.0,STL452952,,,1530.0,favorites,Historical,,55.0,mg,Vitas M Labs,1.0,233.0,100.0
127,CCN(CC)CC(=O)Nc1cc(nc2c1cccc2)N(C)C,103507259,0.409090909090909,0.12168540245459801,35775047,2749196,48.0,STOCK1S-03671,,2-(diethylamino)-N-(2-(dimethylamino)quinolin-4-yl)acetamide dioxalate,83.0,favorites,SC,2 (COOH)2,120.0,mg,InterBioScreen,1.0,593.0,100.0
128,CS(=O)(=O)CCNCc1ccc(o1)c2ccc3c(c2)c(ncn3)Nc4ccc(c(c4)Cl)OCc5cccc(c5)F,163795159,1.0,0.120350338208305,32176495,6757268,40.0,Z1692482592,,,1018.0,favorites,HTS_Collection,Cc1ccc(cc1)S(=O)(=O)O,,,Enamine Screening Compounds,1.0,272.0,100.0
129,c1cc(ccc1Nc2c3c([nH]cn3)ncn2)F,127371713,1.0,0.06985851424942799,4934115,4934114,40.0,Z56935816,,,1018.0,favorites,Advanced_Collection,,26.4,mg,Enamine Screening Compounds,1.0,408.0,100.0
130,c1cc(ccc1Nc2c3c([nH]cn3)ncn2)F,162126446,1.0,0.06985851424942799,4934115,4934114,42.0,F0578-0010,,,652.0,favorites,General,,65.6,mg,Life Chemicals,1.0,400.0,100.0
131,c1cc(ccc1Nc2c3c([nH]cn3)ncn2)F,166786408,1.0,0.06985851424942799,4934115,4934114,119.0,STK944581,,,1529.0,favorites,Allium,,75.0,mg,Vitas M Labs,1.0,326.0,100.0
132,Cc1ccc(cc1)c2csc(n2)c3ccnc(c3)Cl,151674895,0.421052631578947,0.11551612284143,29578902,29578901,40.0,Z401534606,,,1018.0,favorites,HTS_Collection,,323.9,mg,Enamine Screening Compounds,1.0,272.0,100.0
133,Cc1ccc2c(c1)c(c(c(=O)[nH]2)CC(=O)O)c3ccccc3,112301029,1.0,0.100893245299917,1367649,1367648,48.0,STOCK1N-26354,,"2-(6-methyl-2-oxo-4-phenyl-1,2-dihydroquinolin-3-yl)acetic acid",83.0,favorites,DNC,,300.0,mg,InterBioScreen,1.0,753.0,100.0
134,Cc1ccc2c(c1)c(c(c(=O)[nH]2)CC(=O)O)c3ccccc3,137916376,1.0,0.100893245299917,1367649,1367648,40.0,Z57157353,,,1018.0,favorites,Advanced_Collection,,232.1,mg,Enamine Screening Compounds,1.0,408.0,100.0
135,Cc1ccc2c(c1)c(c(c(=O)[nH]2)CC(=O)O)c3ccccc3,146244006,1.0,0.100893245299917,1367649,1367648,7.0,6339-0128,,,9.0,favorites,DC,,21.0,mg,ChemDiv,1.0,1205.0,1000.0
136,Cc1ccc2c(c1)c(c(c(=O)[nH]2)CC(=O)O)c3ccccc3,146610827,1.0,0.100893245299917,1367649,1367648,42.0,F1551-0052,,,652.0,favorites,General,,948.5,mg,Life Chemicals,1.0,400.0,100.0
137,c12c(c(c(c(c1Cl)Cl)Cl)Cl)nn[nH]2,166115259,1.0,0.04907063535783499,1102644,1102643,119.0,STK368614,,,1529.0,favorites,Historical,,1360.0,mg,Vitas M Labs,1.0,233.0,100.0
138,Cc1ccc(cc1Nc2nccc(n2)c3cccnc3)NC(=O)c4ccc(cc4)CN5CCN(CC5)C,163685418,0.5094339622641509,0.10801812149325699,876446,876445,40.0,Z1551429727,,,1018.0,favorites,Advanced_Collection,,,,Enamine Screening Compounds,1.0,408.0,100.0
139,c1ccc2c(c1)[nH]c(=O)n2C3CCN(CC3)Cc4ccc(cc4)Cl,151324937,0.5581395348837211,0.11216574819483001,36258452,36258451,40.0,Z130191338,,,1018.0,favorites,HTS_Collection,,2353.3,mg,Enamine Screening Compounds,1.0,272.0,100.0
140,COC(=O)c1ccccc1NC(=O)Cc2cccc3c2cccc3,150895839,1.0,0.128944127944266,9868497,9868496,40.0,Z27655988,,,1018.0,favorites,HTS_Collection,,300.8,mg,Enamine Screening Compounds,1.0,272.0,100.0
141,COC(=O)c1ccccc1NC(=O)Cc2cccc3c2cccc3,167019232,1.0,0.128944127944266,9868497,9868496,119.0,STL089661,,,1529.0,favorites,Historical,,51.0,mg,Vitas M Labs,1.0,233.0,100.0
142,c1cc(ccc1c2cc(=O)c3cc(ccc3o2)O)O,166864363,0.7826086956521741,0.07358926915318201,2570321,2570320,119.0,STL284535,,,1529.0,favorites,Advanced,,211.0,mg,Vitas M Labs,1.0,274.0,100.0
143,Cn1c2c(c(=O)[nH]c1=O)n3cc(n(c3n2)CCCCO)c4ccccc4,103693909,1.0,0.10845854963387501,4541974,4541973,48.0,STOCK3S-89331,,"8-(4-hydroxybutyl)-1-methyl-7-phenyl-1H-imidazo[2,1-f]purine-2,4(3H,8H)-dione",83.0,favorites,SC,,217.0,mg,InterBioScreen,1.0,593.0,100.0
144,Cn1c2c(c(=O)[nH]c1=O)n3cc(n(c3n2)CCCCO)c4ccccc4,146314889,1.0,0.10845854963387501,4541974,4541973,7.0,8014-9048,,,9.0,favorites,DC,,,,ChemDiv,1.0,1205.0,1000.0
145,Cn1c2c(c(=O)[nH]c1=O)n3cc(n(c3n2)CCCCO)c4ccccc4,166629889,1.0,0.10845854963387501,4541974,4541973,119.0,STK772817,,,1529.0,favorites,Historical,,63.0,mg,Vitas M Labs,1.0,233.0,100.0
146,CCC(C)(Cn1cnc2c1ncnc2NCc3ccccc3)O,150694771,0.5,0.10731432974282,49965468,49965467,40.0,Z1763574281,,,1018.0,favorites,HTS_Collection,,36.2,mg,Enamine Screening Compounds,1.0,272.0,100.0
147,CCOc1ccc2c(c1)sc(n2)NC(=O)C(c3ccccc3)c4ccccc4,150951198,1.0,0.144996826002794,2382204,2382203,40.0,Z30206139,,,1018.0,favorites,HTS_Collection,,134.5,mg,Enamine Screening Compounds,1.0,272.0,100.0
148,CCOc1ccc2c(c1)sc(n2)NC(=O)C(c3ccccc3)c4ccccc4,154862092,1.0,0.144996826002794,2382204,2382203,104.0,5982838,,"N-(6-ethoxy-1,3-benzothiazol-2-yl)-2,2-diphenylacetamide",994.0,favorites,2,,15.0,mg,ChemBridge,1.0,304.0,100.0
149,CCOc1ccc2c(c1)sc(n2)NC(=O)C(c3ccccc3)c4ccccc4,166183894,1.0,0.144996826002794,2382204,2382203,119.0,STK412794,,,1529.0,favorites,Historical,,100.0,mg,Vitas M Labs,1.0,233.0,100.0
150,CC(C)n1c2ccccc2nc1c3c(non3)N,166211944,1.0,0.086235066754129,1273386,1273385,119.0,STK394206,,,1529.0,favorites,Historical,,9.0,mg,Vitas M Labs,1.0,233.0,100.0
151,CC(C)n1c2ccccc2nc1c3c(non3)N,168568620,1.0,0.086235066754129,1273386,1273385,7.0,2038-0170,,,9.0,favorites,DC,,0.0,mg,ChemDiv,1.0,1205.0,1000.0
152,c1ccc(cc1)/C=C/C(=O)Nc2ccccc2Br,166183683,1.0,0.146840923988297,206906575,206906576,119.0,STK360134,,,1529.0,favorites,Historical,,324.0,mg,Vitas M Labs,1.0,233.0,100.0
153,CCCCNc1nc(cc(n1)C(F)F)c2ccc(cc2)F,167046564,0.407407407407407,0.10423555446115301,17073533,17073532,119.0,STL180923,,,1529.0,favorites,Advanced,,50.0,mg,Vitas M Labs,1.0,274.0,100.0
154,CCOc1nc2cccc(c2n1Cc3ccc(cc3)c4ccccc4c5[nH]nnn5)C(=O)OC(C)OC(=O)OC6CCCCC6,165902174,0.5684210526315789,0.10379100863230901,1985914,1985913,119.0,STL451065,,,1530.0,favorites,Historical,,55.0,mg,Vitas M Labs,1.0,233.0,100.0
155,COc1cc(cc(c1OC)OC)c2nc(no2)c3cccc(c3)C(F)(F)F,100607035,0.382716049382716,0.111604471929092,6680376,6680375,7.0,K607-0176,,,9.0,favorites,DC,,3.0,mg,ChemDiv,1.0,1205.0,1000.0
156,COc1cc(cc(c1OC)OC)c2nc(no2)c3cccc(c3)C(F)(F)F,166073968,0.382716049382716,0.111604471929092,6680376,6680375,119.0,STK094117,,,1529.0,favorites,Historical,,69.0,mg,Vitas M Labs,1.0,233.0,100.0
157,CCOc1ccc2c(c1)sc(n2)NC(=O)Cc3ccc(c(c3)Cl)Cl,150951191,1.0,0.14686512823289402,3365457,3365456,40.0,Z30206127,,,1018.0,favorites,HTS_Collection,,489.9,mg,Enamine Screening Compounds,1.0,272.0,100.0
158,c1ccc(cc1)c2nc(cs2)C(=O)N3CCN(CC3)c4cc(ncn4)N5CCOCC5,146849006,0.48,0.116910971375478,30148793,30148792,42.0,F5669-1335,,,652.0,favorites,Advanced,,16.6,mg,Life Chemicals,1.0,600.0,100.0
159,COc1ccc(cc1OC)Cc2cnc(nc2N)N,166510736,0.775510204081633,0.122402184085123,511012,511011,119.0,STK711076,,,1529.0,favorites,Historical,,1468.0,mg,Vitas M Labs,1.0,233.0,100.0
160,Cc1cc2n[nH]c(=S)n2c3c1cccc3,166834625,1.0,0.096423208034657,685412,685411,119.0,STK965915,,,1529.0,favorites,Allium,,97.0,mg,Vitas M Labs,1.0,326.0,100.0
161,c1cc(ccc1Nc2c(cnc(n2)Nc3ccc(cc3)N4CCOCC4)F)N5CCOCC5,103852296,0.463414634146341,0.11620136065953099,1830909,1830908,48.0,STOCK6S-29367,,"5-fluoro-N2,N4-bis(4-morpholinophenyl)pyrimidine-2,4-diamine",83.0,favorites,SC,,179.0,mg,InterBioScreen,1.0,593.0,100.0
162,c1cc(ccc1Nc2c(cnc(n2)Nc3ccc(cc3)N4CCOCC4)F)N5CCOCC5,167140794,0.463414634146341,0.11620136065953099,1830909,1830908,119.0,STL381689,,,1529.0,favorites,Advanced,,2.0,mg,Vitas M Labs,1.0,274.0,100.0
163,c1nc(c2c3c(sc2n1)CCCC3)N,103538745,1.0,0.094956302243685,827097,827096,48.0,STOCK1S-60197,,"5,6,7,8-tetrahydrobenzo[4,5]thieno[2,3-d]pyrimidin-4-amine",83.0,favorites,SC,,160.0,mg,InterBioScreen,1.0,593.0,100.0
164,c1nc(c2c3c(sc2n1)CCCC3)N,146280680,1.0,0.094956302243685,827097,827096,7.0,8005-8383,,,9.0,favorites,DC,,160.0,mg,ChemDiv,1.0,1205.0,1000.0
165,c1nc(c2c3c(sc2n1)CCCC3)N,151096609,1.0,0.094956302243685,827097,827096,40.0,Z56757217,,,1018.0,favorites,Advanced_Collection,,22127.5,mg,Enamine Screening Compounds,1.0,408.0,100.0
166,c1nc(c2c3c(sc2n1)CCCC3)N,152524743,1.0,0.094956302243685,827097,827096,42.0,F0239-0907,,,652.0,favorites,Advanced,,4343.8,mg,Life Chemicals,1.0,600.0,100.0
167,c1nc(c2c3c(sc2n1)CCCC3)N,166158088,1.0,0.094956302243685,827097,827096,119.0,STK271042,,,1529.0,favorites,Allium,,3114.0,mg,Vitas M Labs,1.0,326.0,100.0
168,Cn1c2c(c(=O)[nH]c1=O)n(c(n2)S)Cc3ccc(cc3)F,103780344,1.0,0.108989246047328,1520004,1520003,48.0,STOCK5S-25087,,"7-(4-fluorobenzyl)-8-mercapto-3-methyl-1H-purine-2,6(3H,7H)-dione",83.0,favorites,SCD,,300.0,mg,InterBioScreen,1.0,296.0,100.0
169,c1cc2c(cc1F)cc(s2)C(=O)O,138013565,1.0,0.088983289731985,45493227,45493226,40.0,Z90663383,,,1018.0,favorites,Advanced_Collection,,46722.5,mg,Enamine Screening Compounds,1.0,408.0,100.0
170,c1cc2c(cc1F)cc(s2)C(=O)O,162137554,1.0,0.088983289731985,45493227,45493226,42.0,F9995-1181,,,652.0,favorites,General,,1615.3,mg,Life Chemicals,1.0,400.0,100.0
171,CC(C)(C)c1cc(c(c(c1)NS(=O)(=O)C)OC)NC(=O)C(=O)c2ccc(c3c2cccc3)OCCN4CCOCC4,150025320,1.0,0.12670632501728898,44161090,44161089,7.0,H027-2186C,,,9.0,favorites,DC,,,,ChemDiv,1.0,1205.0,1000.0
172,c1ccc(cc1)c2cc(c(s2)NC(=O)Nc3ccc(cc3)F)C(=O)N,137781439,0.654545454545455,0.128102950939542,3565432,3565431,40.0,Z44621462,,,1018.0,favorites,Advanced_Collection,,214.5,mg,Enamine Screening Compounds,1.0,408.0,100.0
173,CC(C)(C)c1cc(n(n1)c2ccccc2)NC(=O)Nc3cccc(c3Cl)Cl,163816836,0.80952380952381,0.121299939740485,10794751,10794750,40.0,Z2216889245,,,1018.0,favorites,HTS_Collection,,324.5,mg,Enamine Screening Compounds,1.0,272.0,100.0
174,CN1CCN(CC1)Cc2ccc(cc2)CC3CCN(CC3)C(=O)c4ccc5cc[nH]c5c4,168612724,0.41304347826086996,0.09124347718504401,168612723,168612722,7.0,S722-0954,,,9.0,favorites,IC,,,,ChemDiv,1.0,711.0,100.0
175,c1cc([nH]c1)C=C2c3cc(ccc3NC2=O)Cl,151004292,0.609375,0.11656468441691699,177234476,177234475,40.0,Z44304434,,,1018.0,favorites,HTS_Collection,,450.4,mg,Enamine Screening Compounds,1.0,272.0,100.0
176,c1cc(cc(c1)Cl)CC(=O)N2CCc3c2ccc(c3)c4ccno4,139457382,0.462365591397849,0.119019250095945,33010452,33010451,7.0,P667-0108,,,9.0,favorites,NC,,89.0,mg,ChemDiv,1.0,533.0,100.0
177,c1cc(c(nc1)NC(=O)c2ccc(cc2)OCC3CC3)O,151825588,0.319148936170213,0.12356679073294699,44546332,44546331,40.0,Z808728498,,,1018.0,favorites,HTS_Collection,,65.8,mg,Enamine Screening Compounds,1.0,272.0,100.0
178,CN(C)c1c2c([nH]cn2)nc(n1)N,104667611,0.5576923076923079,0.094803033951839,1101709,1101708,48.0,STOCK1N-92057,,"N6,N6-dimethyl-9H-purine-2,6-diamine",83.0,favorites,DNC,,,,InterBioScreen,1.0,753.0,100.0
179,c1ccc2c(c1)c(ccn2)N3CCNCC3,163730577,0.44155844155844204,0.106638114836704,46017186,30272770,40.0,Z2327569962,,,1018.0,favorites,Advanced_Collection,,23286.7,mg,Enamine Screening Compounds,1.0,408.0,100.0
180,CC(=O)Nc1cccc(c1)c2csc(n2)Nc3ccc(cc3)OC,154857476,0.547945205479452,0.131169620455312,2019361,1509023,104.0,5933597,,"N-(3-{2-[(4-methoxyphenyl)amino]-1,3-thiazol-4-yl}phenyl)acetamide hydrobromide",994.0,favorites,1,,50.0,mg,ChemBridge,1.0,217.0,100.0
181,c1cc(ccc1Nc2c(cnc(n2)Nc3ccc(cc3)F)F)F,166474845,1.0,0.07384790799468902,1698122,1698121,119.0,STK699264,,,1529.0,favorites,Historical,,105.0,mg,Vitas M Labs,1.0,233.0,100.0
182,COc1ccc(cc1)c2cc(=O)c3c(o2)cc(c(c3O)OC)O,112295883,0.816326530612245,0.10468286863678301,4787458,4787457,48.0,STOCK1N-09903,,"5,7-dihydroxy-6-methoxy-2-(4-methoxyphenyl)-4H-chromen-4-one",83.0,favorites,GNC,,300.0,mg,InterBioScreen,1.0,2299.0,100.0
183,CCOc1ccccc1N2CCN(CC2)S(=O)(=O)c3cccc4c3ccnc4,189647433,0.48863636363636404,0.137869474557904,53752142,53752141,40.0,Z740168322,,,1018.0,favorites,Advanced_Collection,,256.7,mg,Enamine Screening Compounds,1.0,408.0,100.0
184,CC(C)(C)c1ccc(cc1)C(=O)CCCN2CCC(CC2)OC(c3ccccc3)c4ccccc4,166388130,1.0,0.129344385300424,901816,901815,119.0,STK624411,,,1529.0,favorites,Historical,,1012.0,mg,Vitas M Labs,1.0,233.0,100.0
185,c1cc(cc(c1)Nc2ncccn2)C(=O)O,103902983,0.4583333333333329,0.10046121581577999,2874641,2874640,48.0,STOCK6S-80833,,3-(pyrimidin-2-ylamino)benzoic acid,83.0,favorites,SC,,300.0,mg,InterBioScreen,1.0,593.0,100.0
186,c1cc(cc(c1)Nc2ncccn2)C(=O)O,166581737,0.4583333333333329,0.10046121581577999,2874641,2874640,119.0,STK802566,,,1529.0,favorites,Historical,,1005.0,mg,Vitas M Labs,1.0,233.0,100.0
187,Cc1c2c(ncnc2on1)Nc3cccc(c3)Cl,139209861,0.6129032258064521,0.086189600213424,32809260,32809259,7.0,E944-0007,,,9.0,favorites,DC,,30.0,mg,ChemDiv,1.0,1205.0,1000.0
188,CCOc1ccc2c(c1)sc(n2)NC(=O)Cc3ccc(cc3)OC,103570609,1.0,0.14420048898578902,1421743,1421742,48.0,STOCK2S-22116,,N-(6-ethoxybenzo[d]thiazol-2-yl)-2-(4-methoxyphenyl)acetamide,83.0,favorites,SCD,,300.0,mg,InterBioScreen,1.0,296.0,100.0
189,CCOc1ccc2c(c1)sc(n2)NC(=O)Cc3ccc(cc3)OC,139218078,1.0,0.14420048898578902,1421743,1421742,7.0,Y020-0172,,,9.0,favorites,DC,,73.0,mg,ChemDiv,1.0,1205.0,1000.0
190,CCOc1ccc2c(c1)sc(n2)NC(=O)Cc3ccc(cc3)OC,154924251,1.0,0.14420048898578902,1421743,1421742,104.0,6586246,,"N-(6-ethoxy-1,3-benzothiazol-2-yl)-2-(4-methoxyphenyl)acetamide",994.0,favorites,2,,20.0,mg,ChemBridge,1.0,304.0,100.0
191,CCOc1ccc2c(c1)sc(n2)NC(=O)Cc3ccc(cc3)OC,166050444,1.0,0.14420048898578902,1421743,1421742,119.0,STK073321,,,1529.0,favorites,Historical,,724.0,mg,Vitas M Labs,1.0,233.0,100.0
192,CC(=O)N1CCN(CC1)c2c(cccc2Cl)NC(=O)c3ccc(o3)Br,103856665,1.0,0.15326621824507902,13582141,13582140,48.0,STOCK6S-33994,,N-(2-(4-acetylpiperazin-1-yl)-3-chlorophenyl)-5-bromofuran-2-carboxamide,83.0,favorites,SCD,,300.0,mg,InterBioScreen,1.0,296.0,100.0
193,CC(=O)N1CCN(CC1)c2c(cccc2Cl)NC(=O)c3ccc(o3)Br,155163268,1.0,0.15326621824507902,13582141,13582140,104.0,9116398,,N-[2-(4-acetyl-1-piperazinyl)-3-chlorophenyl]-5-bromo-2-furamide,994.0,favorites,2,,30.0,mg,ChemBridge,1.0,304.0,100.0
194,CC(=O)N1CCN(CC1)c2c(cccc2Cl)NC(=O)c3ccc(o3)Br,166181790,1.0,0.15326621824507902,13582141,13582140,119.0,STK319791,,,1529.0,favorites,Historical,,129.0,mg,Vitas M Labs,1.0,233.0,100.0
195,c1ccc2c(c1)c(c(c(=O)[nH]2)c3[nH]c4ccccc4n3)O,103505994,1.0,0.082460122057434,1102350,1102349,48.0,STOCK1S-01660,,3-(1H-benzo[d]imidazol-2-yl)-4-hydroxyquinolin-2(1H)-one,83.0,favorites,RSC,,79.0,mg,InterBioScreen,1.0,740.0,100.0
196,c1ccc2c(c1)c(c(c(=O)[nH]2)c3[nH]c4ccccc4n3)O,166530976,1.0,0.082460122057434,1102350,1102349,119.0,STK833836,,,1529.0,favorites,Historical,,64.0,mg,Vitas M Labs,1.0,233.0,100.0
197,C(=S)(N)N,166999990,1.0,0.05676731746930901,484431,484430,119.0,STL194300,,,1529.0,favorites,Historical,,188.0,mg,Vitas M Labs,1.0,233.0,100.0
198,c12c(c(c(c(c1Cl)Cl)Cl)Cl)nc([nH]2)Cl,166260423,0.48717948717948706,0.09404702322932801,859137,859136,119.0,STK350930,,,1529.0,favorites,Historical,,65.0,mg,Vitas M Labs,1.0,233.0,100.0
199,Cc1nnc2n1nc(s2)c3ccc(cc3)N,103808255,1.0,0.071873205903431,1503405,1503404,48.0,STOCK5S-71778,,"4-(3-methyl-[1,2,4]triazolo[3,4-b][1,3,4]thiadiazol-6-yl)aniline",83.0,favorites,SCD,,300.0,mg,InterBioScreen,1.0,296.0,100.0
200,Cc1nnc2n1nc(s2)c3ccc(cc3)N,146257674,1.0,0.071873205903431,1503405,1503404,7.0,7259-6539,,,9.0,favorites,DC,,3.0,mg,ChemDiv,1.0,1205.0,1000.0
201,Cc1nnc2n1nc(s2)c3ccc(cc3)N,166395665,1.0,0.071873205903431,1503405,1503404,119.0,STK513466,,,1529.0,favorites,Allium,,13483.0,mg,Vitas M Labs,1.0,326.0,100.0
202,CC(=O)c1ccc(cc1)N2C(=O)c3ccc(cc3C2=O)C(=O)OCC(=O)c4ccc(cc4)OC,146197674,1.0,0.127320965796354,2759864,2759863,7.0,4483-2034,,,9.0,favorites,DC,,5.0,mg,ChemDiv,1.0,1205.0,1000.0
203,CC(=O)c1ccc(cc1)N2C(=O)c3ccc(cc3C2=O)C(=O)OCC(=O)c4ccc(cc4)OC,166149343,1.0,0.127320965796354,2759864,2759863,119.0,STK268746,,,1529.0,favorites,Historical,,428.0,mg,Vitas M Labs,1.0,233.0,100.0
204,c1nc(c2c3c(sc2n1)CCCCC3)N,103751402,1.0,0.095660373806974,1339083,1339082,48.0,STOCK4S-74430,,"6,7,8,9-tetrahydro-5H-cyclohepta[4,5]thieno[2,3-d]pyrimidin-4-amine",83.0,favorites,SC,,126.0,mg,InterBioScreen,1.0,593.0,100.0
205,c1nc(c2c3c(sc2n1)CCCCC3)N,166526323,1.0,0.095660373806974,1339083,1339082,119.0,STK722163,,,1529.0,favorites,Historical,,30.0,mg,Vitas M Labs,1.0,233.0,100.0
206,COc1ccc(cc1)c2cc(no2)CC(=O)NCc3ccccc3,146816178,0.6111111111111109,0.14756129506736598,30145839,30145838,42.0,F5001-0895,,,652.0,favorites,General,,103.3,mg,Life Chemicals,1.0,400.0,100.0
207,Cc1ccccc1C(=O)Nc2c(c3c(s2)CCCC3)C(=O)N,165993450,1.0,0.141003448967552,1557073,1557072,119.0,STK007957,,,1529.0,favorites,Historical,,237.0,mg,Vitas M Labs,1.0,233.0,100.0
208,c1ccnc(c1)c2c(c3n(n2)CCC3)c4ccnc5c4ccc(c5)O,152543447,0.505747126436782,0.128385397615654,30151569,30151568,42.0,F9995-0144,,,652.0,favorites,General,,28154.9,mg,Life Chemicals,1.0,400.0,100.0
209,c1ccc(cc1)c2ccc(cc2)CSc3nnc(o3)c4ccc5c(c4)OCO5,137536703,1.0,0.109233364937723,19358826,19358825,40.0,Z19456538,,,1018.0,favorites,Advanced_Collection,,316.4,mg,Enamine Screening Compounds,1.0,408.0,100.0
210,c1cc(c(c(c1)Cl)Cl)C(=O)Nc2ccncc2,166436694,1.0,0.14831328617561498,2266357,2266356,119.0,STK464346,,,1529.0,favorites,Historical,,104.0,mg,Vitas M Labs,1.0,233.0,100.0
