SMILES,TITLE,TANIMOTO,AVG_TANIMOTO,Version_ID,Parent_ID,Supplier_ID,Compound_ID,CAS_number,Chemical_name,Catalog_ID,Supplier_status,Price_code,Salt_comment,Availability_amount,Availability_units,Supplier_name,Supplier_tier,Price_USD,Amount_mg
c1ccc(c(c1)OCCSc2[nH]c3cc(ccc3n2)Br)F,146188834,0.306122448979592,0.112970686581581,1236271,1236270,7,4327-3412,NA,NA,9,favorites,DC,NA,81.0,mg,ChemDiv,1,1205.0,1000.0
c1ccc(c(c1)OCCSc2[nH]c3cc(ccc3n2)Br)F,154822850,0.306122448979592,0.112970686581581,1236271,1236270,104,5679671,NA,6-bromo-2-{[2-(2-fluorophenoxy)ethyl]thio}-1H-benzimidazole,994,favorites,4,NA,1.0,mg,ChemBridge,1,151.0,20.0
c1ccc(c(c1)OCCSc2[nH]c3cc(ccc3n2)Br)F,172011333,0.306122448979592,0.112970686581581,1236271,1236270,11,BAS 00521076,NA,NA,654,favorites,NA,NA,NA,NA,ASINEX - SC,1,NA,NA
CCOC(=O)c1c(c2c(ncnc2s1)Nc3cccc(c3)O)C,105533409,1.000000000000000,0.116532671615016,5642011,5642010,64,7014750009,NA,NA,516,standard,NA,NA,806.0,mg,Otava,3,NA,NA
CCOC(=O)c1c(c2c(ncnc2s1)Nc3cccc(c3)O)C,190209786,1.000000000000000,0.116532671615016,5642011,5642010,1380,STT-00229490,NA,NA,1758,favorites,NA,NA,NA,NA,InnovaPharm - Screening Compounds,1,NA,NA
CCOc1cc2c(cc1/C=C\3/C(=O)NC(=O)S3)OCO2,108827844,1.000000000000000,0.125503807856291,45945033,45945032,45,AN-988/41719874,NA,"5-[(6-ethoxy-1,3-benzodioxol-5-yl)methylene]-1,3-thiazolidine-2,4-dione",137,preferred,S01,NA,53.5,mg,Specs,2,411.0,100.0
CCOc1cc2c(cc1/C=C\3/C(=O)NC(=O)S3)OCO2,133145449,1.000000000000000,0.125503807856291,45945033,45945032,61,OSSK_520943,NA,NA,163,standard,NA,NA,147.0,mg,Princeton BioMolecular Research,3,NA,NA
CCOc1cc2c(cc1/C=C\3/C(=O)NC(=O)S3)OCO2,165929946,1.000000000000000,0.125503807856291,45945033,45945032,119,STK155146,NA,NA,1529,favorites,Advanced,NA,147.0,mg,Vitas M Labs,1,274.0,100.0
c1cc(cc(c1)Br)CNC(=O)c2ccc[nH]c2=O,133638052,0.457831325301205,0.128282014042142,31538439,31538438,61,OSSL_428724,NA,"2-Oxo-1,2-dihydro-pyridine-3-carboxylic acid 3-bromo-benzylamide",163,standard,NA,NA,73.0,mg,Princeton BioMolecular Research,3,NA,NA
c1cc(cc(c1)Br)CNC(=O)c2ccc[nH]c2=O,166678238,0.457831325301205,0.128282014042142,31538439,31538438,119,STK987766,NA,NA,1529,favorites,Advanced,NA,71.0,mg,Vitas M Labs,1,274.0,100.0
c1cc(ccc1c2c(c(=O)c3c(cc(cc3o2)O)O)O)O,147019925,1.000000000000000,0.074613265234298,524531,524530,9,NP-004313,NA,Kaempferol,691,preferred,MEGxpA,NA,46.0,mg,Analyticon Discovery,2,2837.0,100.0
Cc1c(c(no1)c2ccccc2)c3ccnc(n3)NC(=O)C,112394161,1.000000000000000,0.129656405407935,30157201,30157200,60,SPB05257,NA,N1-[4-(5-methyl-3-phenylisoxazol-4-yl)pyrimidin-2-yl]acetamide,501,favorites,NA,NA,28.0,mg,Maybridge,1,NA,NA
c1ccc2c(c1)/C(=C\c3ccc(cc3)F)/C(=O)N2,112346516,1.000000000000000,0.140124444176918,207082138,207082139,60,CD00755,NA,3-(4-fluorobenzylidene)indolin-2-one,501,favorites,NA,NA,7278.0,mg,Maybridge,1,NA,NA
c1ccc2c(c1)/C(=C\c3ccc(cc3)F)/C(=O)N2,184545602,1.000000000000000,0.140124444176918,207082138,207082139,64,9686052,NA,NA,1818,standard,Tangible SC,NA,NA,NA,Otava,3,440.0,50.0
c1ccc2c(c1)/C(=C/c3ccc(cc3)O)/C(=O)N2,150020820,1.000000000000000,0.122906292708730,27210622,27210621,7,K939-0015,NA,NA,9,favorites,DC,NA,2.0,mg,ChemDiv,1,1205.0,1000.0
c1ccc2c(c1)/C(=C/c3ccc(cc3)O)/C(=O)N2,166797093,1.000000000000000,0.122906292708730,27210622,27210621,119,STK946564,NA,NA,1529,favorites,Historical,NA,5.0,mg,Vitas M Labs,1,233.0,100.0
Cc1c(oc2c1c(ncn2)N)C,143164826,1.000000000000000,0.083084266498732,1223257,1223256,61,OSSL_000178,NA,"5,6-dimethylfuro[2,3-d]pyrimidin-4-amine",163,standard,NA,NA,NA,NA,Princeton BioMolecular Research,3,NA,NA
Cc1c(oc2c1c(ncn2)N)C,154790133,1.000000000000000,0.083084266498732,1223257,1223256,104,5404305,NA,"5,6-dimethylfuro[2,3-d]pyrimidin-4-amine",994,favorites,1,NA,50.0,mg,ChemBridge,1,217.0,100.0
Cc1c(oc2c1c(ncn2)N)C,163658015,1.000000000000000,0.083084266498732,1223257,1223256,40,Z228474562,NA,NA,1018,favorites,Advanced_Collection,NA,8227.4,mg,Enamine Screening Compounds,1,408.0,100.0
Cc1c(oc2c1c(ncn2)N)C,166175287,1.000000000000000,0.083084266498732,1223257,1223256,119,STK281592,NA,NA,1529,favorites,Allium,NA,907.0,mg,Vitas M Labs,1,326.0,100.0
Cc1c(oc2c1c(ncn2)N)C,171996718,1.000000000000000,0.083084266498732,1223257,1223256,11,BAS 00448051,NA,NA,654,favorites,NA,NA,NA,NA,ASINEX - SC,1,NA,NA
COc1ccc(cc1)c2csc3c2c(ncn3)NCCCN4CCN(CC4)C5CCCCC5,100524960,0.350000000000000,0.107471227545777,17477152,17477151,7,G540-0804,NA,NA,9,favorites,DC,NA,352.0,mg,ChemDiv,1,1205.0,1000.0
c1cc2c(cc1Nc3c4c([nH]cn4)nc(n3)Nc5ccc6c(c5)OCCO6)OCCO2,103864999,1.000000000000000,0.095273179251487,13595428,13595427,48,STOCK6S-42402,NA,"N2,N6-bis(2,3-dihydrobenzo[b][1,4]dioxin-6-yl)-9H-purine-2,6-diamine",83,favorites,SC,NA,300.0,mg,InterBioScreen,1,593.0,100.0
c1ccc(cc1)CC2CCN(CC2)C(=O)c3ccccc3Cl,133032173,1.000000000000000,0.143885764685559,2066225,2066224,61,OSSK_337291,NA,NA,163,standard,NA,NA,276.0,mg,Princeton BioMolecular Research,3,NA,NA
c1ccc(cc1)CC2CCN(CC2)C(=O)c3ccccc3Cl,154783818,1.000000000000000,0.143885764685559,2066225,2066224,104,5347582,NA,4-benzyl-1-(2-chlorobenzoyl)piperidine,994,favorites,2,NA,25.0,mg,ChemBridge,1,304.0,100.0
c1ccc(cc1)CC2CCN(CC2)C(=O)c3ccccc3Cl,165832541,1.000000000000000,0.143885764685559,2066225,2066224,119,STK034825,NA,NA,1529,favorites,Historical,NA,216.0,mg,Vitas M Labs,1,233.0,100.0
c1ccc(c(c1)CC(=O)Nc2c(ccs2)C(=O)N)Cl,143243519,1.000000000000000,0.146054411723089,2266103,2266102,61,OSSL_219167,NA,2-[2-(2-Chloro-phenyl)-acetylamino]-thiophene-3-carboxylic acid amide,163,standard,NA,NA,150.0,mg,Princeton BioMolecular Research,3,NA,NA
c1ccc(c(c1)CC(=O)Nc2c(ccs2)C(=O)N)Cl,146603523,1.000000000000000,0.146054411723089,2266103,2266102,42,F1358-1003,NA,NA,652,favorites,General,NA,286.9,mg,Life Chemicals,1,400.0,100.0
c1ccc(c(c1)CC(=O)Nc2c(ccs2)C(=O)N)Cl,153673710,1.000000000000000,0.146054411723089,2266103,2266102,332,IVK/4006042,NA,NA,778,standard,NA,NA,NA,NA,Alinda Chemical,3,NA,NA
c1ccc(c(c1)CC(=O)Nc2c(ccs2)C(=O)N)Cl,166436624,1.000000000000000,0.146054411723089,2266103,2266102,119,STK464275,NA,NA,1529,favorites,Historical,NA,109.0,mg,Vitas M Labs,1,233.0,100.0
COc1cc(c(cc1OC)F)C(=O)O,163494667,1.000000000000000,0.118433279284838,32447531,32447530,580,PB1416278378,NA,NA,1095,standard,NA,NA,NA,NA,UORSY,3,NA,NA
COc1cc(c(cc1OC)F)C(=O)O,163660137,1.000000000000000,0.118433279284838,32447531,32447530,40,Z1416200910,NA,NA,1018,favorites,Advanced_Collection,NA,NA,NA,Enamine Screening Compounds,1,408.0,100.0
c1cc(cc(c1)F)CSc2nnc(s2)NC(=O)c3ccc(cc3)F,108370472,1.000000000000000,0.134425585487884,5428828,5428827,42,F0417-1984,NA,NA,652,favorites,General,NA,113.1,mg,Life Chemicals,1,400.0,100.0
Cn1c2ccccc2nc1Nc3cccc(c3)C(F)(F)F,108680821,0.444444444444444,0.102881382972560,2236128,2236127,45,AF-399/42487615,NA,N-(1-methyl-1H-benzimidazol-2-yl)-N-[3-(trifluoromethyl)phenyl]amine,137,preferred,S01,NA,97.5,mg,Specs,2,411.0,100.0
Cn1c2ccccc2nc1Nc3cccc(c3)C(F)(F)F,155014911,0.444444444444444,0.102881382972560,2236128,2236127,104,7765990,NA,1-methyl-N-[3-(trifluoromethyl)phenyl]-1H-benzimidazol-2-amine,994,favorites,2,NA,30.0,mg,ChemBridge,1,304.0,100.0
COc1ccc(cc1)C(=O)Nc2nnc(s2)Cc3c[nH]c4c3cccc4,103709970,1.000000000000000,0.128734054670837,1456065,1456064,48,STOCK4S-09908,NA,"N-(5-((1H-indol-3-yl)methyl)-1,3,4-thiadiazol-2-yl)-4-methoxybenzamide",83,favorites,SCD,NA,300.0,mg,InterBioScreen,1,296.0,100.0
COc1ccc(cc1)C(=O)Nc2nnc(s2)Cc3c[nH]c4c3cccc4,104298469,1.000000000000000,0.128734054670837,1456065,1456064,27,A1870/0078659,NA,NA,50,standard,NA,NA,144.0,mg,Chemical Block,3,NA,NA
COc1ccc(cc1)C(=O)Nc2nnc(s2)Cc3c[nH]c4c3cccc4,143334629,1.000000000000000,0.128734054670837,1456065,1456064,61,OSSL_626721,NA,NA,163,standard,NA,NA,100.0,mg,Princeton BioMolecular Research,3,NA,NA
COc1ccc(cc1)C(=O)Nc2nnc(s2)Cc3c[nH]c4c3cccc4,146291936,1.000000000000000,0.128734054670837,1456065,1456064,7,8008-8659,NA,NA,9,favorites,DC,NA,9.0,mg,ChemDiv,1,1205.0,1000.0
COc1ccc(cc1)C(=O)Nc2nnc(s2)Cc3c[nH]c4c3cccc4,166613939,1.000000000000000,0.128734054670837,1456065,1456064,119,STK758751,NA,NA,1529,favorites,Historical,NA,63.0,mg,Vitas M Labs,1,233.0,100.0
c1ccc(cc1)c2c3c(c4ccccc4o3)[nH]n2,168566619,1.000000000000000,0.084909505643428,15798517,15798516,45,AI-204/33265070,NA,"3-phenyl-1H-[1]benzofuro[3,2-c]pyrazole",137,preferred,S01,NA,113.5,mg,Specs,2,411.0,100.0
CC(=O)Nc1nc2ccccc2n1CCCN(C)C,103533447,0.512820512820513,0.131412872266003,2568764,2568763,48,STOCK1S-50327,NA,N-(1-(3-(dimethylamino)propyl)-1H-benzo[d]imidazol-2-yl)acetamide,83,favorites,SC,NA,300.0,mg,InterBioScreen,1,593.0,100.0
CC(=O)Nc1nc2ccccc2n1CCCN(C)C,133011931,0.512820512820513,0.131412872266003,2568764,2568763,61,OSSK_310655,NA,NA,163,standard,NA,NA,169.0,mg,Princeton BioMolecular Research,3,NA,NA
CC(=O)Nc1nc2ccccc2n1CCCN(C)C,165809409,0.512820512820513,0.131412872266003,2568764,2568763,119,STK003538,NA,NA,1529,favorites,Historical,NA,167.0,mg,Vitas M Labs,1,233.0,100.0
c1ccc(cc1)c2ccc3c(c(sc3n2)C(=O)N)N,188941715,1.000000000000000,0.120184487867660,824388,824387,48,STOCK7S-65246,NA,"3-amino-6-phenylthieno[2,3-b]pyridine-2-carboxamide",83,favorites,SC,NA,NA,NA,InterBioScreen,1,593.0,100.0
c1cscc1c2cc(nc(n2)N)N3CCOCC3,164268127,0.409090909090909,0.107658712190325,82707411,82707410,104,25909161,NA,4-morpholin-4-yl-6-(3-thienyl)pyrimidin-2-amine,994,favorites,3,NA,25.0,mg,ChemBridge,1,289.0,50.0
Cc1ccc(cc1)Nc2ccccc2C(=O)O,163664777,0.600000000000000,0.110962707154564,2871203,2871202,40,Z169512022,NA,NA,1018,favorites,Advanced_Collection,NA,50276.5,mg,Enamine Screening Compounds,1,408.0,100.0
CS(=O)(=O)c1ccc(cc1)CNC(=O)c2cccc(n2)OCC(F)(F)F,177256011,0.545454545454545,0.158801275749140,177256010,177256009,40,Z1246005832,NA,NA,1018,favorites,HTS_Collection,NA,78.7,mg,Enamine Screening Compounds,1,272.0,100.0
COc1cc(cc(c1O)I)/C=C/2\C(=O)NC(=O)S2,108829095,1.000000000000000,0.122481322796011,45945887,45945886,45,AN-989/41696669,NA,"5-(4-hydroxy-3-iodo-5-methoxybenzylidene)-1,3-thiazolidine-2,4-dione",137,preferred,S01,NA,25.1,mg,Specs,2,411.0,100.0
COc1cc(cc(c1O)I)/C=C/2\C(=O)NC(=O)S2,133320139,1.000000000000000,0.122481322796011,45945887,45945886,61,OSSK_767930,NA,NA,163,standard,NA,NA,170.0,mg,Princeton BioMolecular Research,3,NA,NA
COc1cc(cc(c1O)I)/C=C/2\C(=O)NC(=O)S2,166210911,1.000000000000000,0.122481322796011,45945887,45945886,119,STK244885,NA,NA,1529,favorites,Advanced,NA,170.0,mg,Vitas M Labs,1,274.0,100.0
c1cc(ccc1c2coc3cc(cc(c3c2=O)O)O)O,109905406,1.000000000000000,0.078441431064623,532754,532753,1380,STT-00424641,NA,NA,1758,favorites,NA,NA,NA,NA,InnovaPharm - Screening Compounds,1,NA,NA
c1cc(ccc1c2coc3cc(cc(c3c2=O)O)O)O,132961765,1.000000000000000,0.078441431064623,532754,532753,61,OSSK_098099,NA,"5,7-dihydroxy-3-(4-hydroxyphenyl)-4H-chromen-4-one",163,standard,NA,NA,2700.0,mg,Princeton BioMolecular Research,3,NA,NA
c1cc(ccc1c2coc3cc(cc(c3c2=O)O)O)O,147019149,1.000000000000000,0.078441431064623,532754,532753,9,NP-001561,NA,"4',5,7-Trihydroxyisoflavone; Genistein",691,preferred,MEGxpA,NA,100.0,mg,Analyticon Discovery,2,2837.0,100.0
c1cc(ccc1c2coc3cc(cc(c3c2=O)O)O)O,152330300,1.000000000000000,0.078441431064623,532754,532753,64,3460189,NA,NA,516,standard,NA,NA,1000.0,mg,Otava,3,NA,NA
c1cc(ccc1c2coc3cc(cc(c3c2=O)O)O)O,152347311,1.000000000000000,0.078441431064623,532754,532753,45,AE-848/20772043,NA,"4',5,7-Trihydroxyisoflavone",137,preferred,N03,NA,33.8,mg,Specs,2,411.0,25.0
c1cc(ccc1c2coc3cc(cc(c3c2=O)O)O)O,157441412,1.000000000000000,0.078441431064623,532754,532753,42,F0001-2388,NA,NA,652,favorites,General,NA,5094.5,mg,Life Chemicals,1,400.0,100.0
c1cc(ccc1c2coc3cc(cc(c3c2=O)O)O)O,166522960,1.000000000000000,0.078441431064623,532754,532753,119,STK801619,NA,NA,1529,favorites,Historical,NA,1015.0,mg,Vitas M Labs,1,233.0,100.0
c1ccc(c(c1)C(=O)O)Nc2ccnc(n2)Nc3cccc(c3)C(F)(F)F,185254145,1.000000000000000,0.100510863713057,185254144,185254143,64,9932536,NA,NA,1818,standard,Tangible SC,NA,NA,NA,Otava,3,440.0,50.0
c1cc(c(cc1F)F)C(=O)Nc2ccncc2,181147328,1.000000000000000,0.148449243857462,181147327,181147326,64,5620323,NA,NA,1818,standard,Tangible SC,NA,NA,NA,Otava,3,440.0,50.0
Cc1ccc(cc1)c2csc3c2c(ncn3)Nc4ccc(cc4)OC,105528194,1.000000000000000,0.119288298353771,1872153,1872152,64,7013050093,NA,NA,516,standard,NA,NA,1050.0,mg,Otava,3,NA,NA
Cc1ccc(cc1)c2csc3c2c(ncn3)Nc4ccc(cc4)OC,154964904,1.000000000000000,0.119288298353771,1872153,1872152,104,6969321,NA,"N-(4-methoxyphenyl)-5-(4-methylphenyl)thieno[2,3-d]pyrimidin-4-amine hydrochloride",994,favorites,3,NA,5.0,mg,ChemBridge,1,289.0,50.0
Cc1ccc(cc1)c2csc3c2c(ncn3)Nc4ccc(cc4)OC,179187889,1.000000000000000,0.119288298353771,33404125,1872152,64,1251677,NA,NA,1818,standard,Tangible SC,NA,NA,NA,Otava,3,440.0,50.0
Cc1ccc(cc1)c2csc3c2c(ncn3)Nc4ccc(cc4)OC,190203805,1.000000000000000,0.119288298353771,33404125,1872152,1380,STT-00223416,NA,NA,1758,favorites,NA,HCl,NA,NA,InnovaPharm - Screening Compounds,1,NA,NA
Cc1ccc(cc1)c2csc3c2c(ncn3)Nc4ccc(cc4)OC,190253239,1.000000000000000,0.119288298353771,1872153,1872152,1380,STT-00284217,NA,NA,1758,favorites,NA,HCl,NA,NA,InnovaPharm - Screening Compounds,1,NA,NA
Cc1cccc(c1)C2=N/C(=C/c3cccnc3)/C(=O)O2,182652408,1.000000000000000,0.124043766570488,48583473,48583472,64,9080887,NA,NA,1818,standard,Tangible SC,NA,NA,NA,Otava,3,440.0,50.0
c1cc(c(cc1c2csc(n2)CN3CCOCC3)O)O,163784214,0.447058823529412,0.113904110802101,76018513,76018512,40,Z1171501282,NA,NA,1018,favorites,HTS_Collection,NA,NA,NA,Enamine Screening Compounds,1,272.0,100.0
c1cc(c(c(c1)I)C(=O)Nc2ccncc2)F,147356365,1.000000000000000,0.146139348885813,49109730,49109729,580,PB1419190385,NA,NA,1095,standard,NA,NA,262.0,mg,UORSY,3,NA,NA
Cn1cc(c2c1ccc(c2)Br)C3=C(C(=O)NC3=O)c4coc5c4cccc5,155705577,1.000000000000000,0.136804433801446,44840225,44840224,64,7070707084,NA,NA,516,standard,NA,NA,3.0,mg,Otava,3,NA,NA
c1ccc(cc1)CN2CCN(CC2)C(=O)c3ccc4cc[nH]c4c3,103846224,1.000000000000000,0.122066905525314,4760368,4760367,48,STOCK6S-23193,NA,(4-benzylpiperazin-1-yl)(1H-indol-6-yl)methanone,83,favorites,SCD,NA,300.0,mg,InterBioScreen,1,296.0,100.0
c1ccc(cc1)CN2CCN(CC2)C(=O)c3ccc4cc[nH]c4c3,166385923,1.000000000000000,0.122066905525314,4760368,4760367,119,STK622156,NA,NA,1529,favorites,Historical,NA,62.0,mg,Vitas M Labs,1,233.0,100.0
c1ccc(cc1)CN2CCN(CC2)C(=O)c3ccc4cc[nH]c4c3,180465788,1.000000000000000,0.122066905525314,4760368,4760367,64,4483429,NA,NA,1818,standard,Tangible SC,NA,NA,NA,Otava,3,440.0,50.0
Cc1cccnc1Nc2nc(cs2)c3ccc(c(c3)OC)OC,100076762,0.444444444444444,0.114698743385117,1508956,1508955,7,7100-0641,NA,NA,9,favorites,NC,NA,10.0,mg,ChemDiv,1,533.0,100.0
Cc1cccnc1Nc2nc(cs2)c3ccc(c(c3)OC)OC,133147575,0.444444444444444,0.114698743385117,1508956,1508955,61,OSSK_523150,NA,NA,163,standard,NA,NA,275.0,mg,Princeton BioMolecular Research,3,NA,NA
Cc1cccnc1Nc2nc(cs2)c3ccc(c(c3)OC)OC,155036596,0.444444444444444,0.114698743385117,1508956,1508955,104,7882064,NA,"N-[4-(3,4-dimethoxyphenyl)-1,3-thiazol-2-yl]-3-methyl-2-pyridinamine",994,favorites,3,NA,1.0,mg,ChemBridge,1,289.0,50.0
Cc1cccnc1Nc2nc(cs2)c3ccc(c(c3)OC)OC,165944646,0.444444444444444,0.114698743385117,1508956,1508955,119,STK135104,NA,NA,1529,favorites,Historical,NA,260.0,mg,Vitas M Labs,1,233.0,100.0
Cc1cccnc1Nc2nc(cs2)c3ccc(c(c3)OC)OC,172249860,0.444444444444444,0.114698743385117,1508956,1508955,11,BAS 08769870,NA,NA,654,favorites,NA,NA,NA,NA,ASINEX - SC,1,NA,NA
COc1cc2c(cc1OC)ncnc2Nc3ccccc3,112353191,0.777777777777778,0.105591118971790,1987313,1987312,60,GK03498,NA,"6,7-dimethoxy-N-phenylquinazolin-4-amine",501,favorites,NA,NA,7054.0,mg,Maybridge,1,NA,NA
COc1cc2c(cc1OC)ncnc2Nc3ccccc3,174187475,0.777777777777778,0.105591118971790,1987313,1987312,1432,11N-058,21561-09-1,NA,1781,favorites,NA,NA,NA,NA,Key Organics/BIONET - Screening and Fragments,1,NA,NA
c1cc(c2n[nH]c(=O)n2c1)c3nc(no3)C4(CCCCC4)N,170440088,0.370786516853933,0.110673730646064,102137645,102137644,580,PB2389103716,NA,NA,1777,standard,NA,NA,NA,NA,UORSY,3,NA,NA
c1ccc2c(c1)CCN2C(=O)Cc3cccc(c3)C(F)(F)F,137719271,0.475000000000000,0.119058348131745,3670059,3670058,40,Z30624575,NA,NA,1018,favorites,Advanced_Collection,NA,498.5,mg,Enamine Screening Compounds,1,408.0,100.0
c1cc(ccc1C(F)(F)F)NC(=S)NCCO,188162714,1.000000000000000,0.095512691051387,188162713,188162712,64,10168340,NA,NA,1818,standard,Tangible SC,NA,NA,NA,Otava,3,440.0,50.0
c1ccc2c(c1)c(=O)n(c(n2)S)c3ccc(cc3)c4nccs4,151206651,0.378048780487805,0.091114106938239,44516841,44516840,40,Z90291763,NA,NA,1018,favorites,HTS_Collection,NA,127.9,mg,Enamine Screening Compounds,1,272.0,100.0
c1ccc(cc1)c2cc(n[nH]2)C(=O)NC3CC3,151305378,1.000000000000000,0.118062738823764,31855157,31855156,40,Z116525674,NA,NA,1018,favorites,HTS_Collection,NA,136.9,mg,Enamine Screening Compounds,1,272.0,100.0
Cc1ccc(cc1)CNC(=O)c2ccc3cnn(c3c2)Cc4cccc(c4)Cl,129210643,0.392857142857143,0.116682825755575,32626200,32626199,7,G339-1794,NA,NA,9,favorites,DC,NA,33.0,mg,ChemDiv,1,1205.0,1000.0
c1ccc2c(c1)cc(o2)C(=O)c3cc4ccccc4o3,138329080,1.000000000000000,0.119978797711818,6263924,6263923,40,Z232333564,NA,NA,1018,favorites,Advanced_Collection,NA,300.2,mg,Enamine Screening Compounds,1,408.0,100.0
c1ccc2c(c1)cc(o2)C(=O)c3cc4ccccc4o3,144796513,1.000000000000000,0.119978797711818,6263924,6263923,110,21048,NA,NA,89,standard,Price B,NA,NA,NA,MolMall Sarl,3,464.0,100.0
c1ccc(cc1)c2cc(n[nH]2)C(=O)NCc3ccc(cc3)F,163771853,1.000000000000000,0.135975089776691,13489929,13489928,40,Z116562216,NA,NA,1018,favorites,HTS_Collection,NA,672.8,mg,Enamine Screening Compounds,1,272.0,100.0
c1cc(cnc1)C(=O)NCc2ccc(cc2)n3ccnc3,150042226,0.475609756097561,0.112908036239440,32959359,32959358,7,P060-0859,NA,NA,9,favorites,DC,NA,2.0,mg,ChemDiv,1,1205.0,1000.0
c1cc(ccc1c2ncco2)NC(=O)C3CCCN3,163787817,0.512500000000000,0.116109935352663,53725656,53725655,40,Z1622899786,NA,NA,1018,favorites,HTS_Collection,Cl,217.0,mg,Enamine Screening Compounds,1,272.0,100.0
c1ccc(cc1)c2ccc(cc2)/C=C/3\c4ccccc4NC3=O,112346505,0.405405405405405,0.112137295323631,26480079,26480078,60,CD00742,NA,"3-([1,1'-biphenyl]-4-ylmethylene)-1,3-dihydro-2H-indol-2-one",501,favorites,NA,NA,3266.0,mg,Maybridge,1,NA,NA
c1ccc(c(c1)C(=O)Nc2nnc(s2)SCc3ccc(cc3)F)F,140622184,1.000000000000000,0.136602391929870,25153290,25153289,7,V012-5998,NA,NA,9,favorites,DC,NA,5.0,mg,ChemDiv,1,1205.0,1000.0
c1ccc(cc1)c2c3ccccc3[nH]n2,139211647,1.000000000000000,0.059194113367002,2711684,2711683,7,K780-0827,NA,NA,9,favorites,DC,NA,0.0,mg,ChemDiv,1,1205.0,1000.0
c1cscc1c2cc(c(s2)C(=O)N)NC(=O)C(F)(F)F,112351997,0.693877551020408,0.120554725830075,5810865,5810864,60,GK01147,NA,"5-(3-thienyl)-3-[(2,2,2-trifluoroacetyl)amino]thiophene-2-carboxamide",501,favorites,NA,NA,134.0,mg,Maybridge,1,NA,NA
COc1cc2c(cc1OC)ncnc2Nc3ccccc3,112353191,0.656250000000000,0.130777755524416,1987313,1987312,60,GK03498,NA,"6,7-dimethoxy-N-phenylquinazolin-4-amine",501,favorites,NA,NA,7054.0,mg,Maybridge,1,NA,NA
COc1cc2c(cc1OC)ncnc2Nc3ccccc3,174187475,0.656250000000000,0.130777755524416,1987313,1987312,1432,11N-058,21561-09-1,NA,1781,favorites,NA,NA,NA,NA,Key Organics/BIONET - Screening and Fragments,1,NA,NA
CC(c1cccc(c1)c2cn[nH]c2c3ccccn3)OC,147384980,0.414285714285714,0.078509693016238,49166072,49166071,104,68527995,NA,2-{4-[3-(1-methoxyethyl)phenyl]-1H-pyrazol-5-yl}pyridine,994,favorites,4,NA,1.0,mg,ChemBridge,1,151.0,20.0
CCOc1ccc(cc1)S(=O)(=O)N2CCN(Cc3c2cccc3)C,151969514,0.513513513513513,0.134543272988546,50552687,48041336,40,Z1120941676,NA,NA,1018,favorites,HTS_Collection,NA,107.8,mg,Enamine Screening Compounds,1,272.0,100.0
Cc1ccc2c(c1)sc(n2)NC(=O)Cc3ccccc3OC,129299118,1.000000000000000,0.140532121765677,1412934,1412933,7,Y030-5383,NA,NA,9,favorites,DC,NA,24.0,mg,ChemDiv,1,1205.0,1000.0
Cc1ccc2c(c1)sc(n2)NC(=O)Cc3ccccc3OC,133067058,1.000000000000000,0.140532121765677,1412934,1412933,61,OSSK_383049,NA,NA,163,standard,NA,NA,266.0,mg,Princeton BioMolecular Research,3,NA,NA
Cc1ccc2c(c1)sc(n2)NC(=O)Cc3ccccc3OC,153597410,1.000000000000000,0.140532121765677,1412934,1412933,332,IBS-L0144620,NA,NA,778,standard,NA,NA,NA,NA,Alinda Chemical,3,NA,NA
Cc1ccc2c(c1)sc(n2)NC(=O)Cc3ccccc3OC,154926588,1.000000000000000,0.140532121765677,1412934,1412933,104,6602994,NA,"2-(2-methoxyphenyl)-N-(6-methyl-1,3-benzothiazol-2-yl)acetamide",994,favorites,2,NA,25.0,mg,ChemBridge,1,304.0,100.0
Cc1ccc2c(c1)sc(n2)NC(=O)Cc3ccccc3OC,166065113,1.000000000000000,0.140532121765677,1412934,1412933,119,STK088237,NA,NA,1529,favorites,Historical,NA,266.0,mg,Vitas M Labs,1,233.0,100.0
Cc1ccc2c(c1)sc(n2)NC(=O)Cc3ccccc3OC,179709773,1.000000000000000,0.140532121765677,1412934,1412933,64,1766558,NA,NA,1818,standard,Tangible SC,NA,NA,NA,Otava,3,440.0,50.0
CN(Cc1ccccc1)C(=O)c2c(c3ccc(cc3s2)OC)Cl,104462247,1.000000000000000,0.153548932221949,1464977,1464976,61,OSSK_027928,NA,N-benzyl-3-chloro-6-methoxy-N-methyl-1-benzothiophene-2-carboxamide,163,standard,NA,NA,110.0,mg,Princeton BioMolecular Research,3,NA,NA
CN(Cc1ccccc1)C(=O)c2c(c3ccc(cc3s2)OC)Cl,108800704,1.000000000000000,0.153548932221949,1464977,1464976,45,AN-329/41189598,NA,N-benzyl-3-chloro-6-methoxy-N-methyl-1-benzothiophene-2-carboxamide,137,preferred,S01,NA,152.3,mg,Specs,2,411.0,100.0
CN(Cc1ccccc1)C(=O)c2c(c3ccc(cc3s2)OC)Cl,153558312,1.000000000000000,0.153548932221949,1464977,1464976,332,IBS-L0047254,NA,NA,778,standard,NA,NA,NA,NA,Alinda Chemical,3,NA,NA
